UNIDADE,FONTE DE RECURSO,DESPESA,NUMERO PROCESSO,DATA,DOCUMENTO,DOC.ORIG.NE,CREDOR,HISTORICO,MOVIMENTO
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-08-25,2025OB108843,2025NE000337,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,528.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-08-26,2025OB109069,2025NE000337,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,487.22
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-09-30,2025OB129751,2025NE000337,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,432.74
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-09-30,2025OB129794,2025NE001429,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,896.72
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-11-04,2025OB149052,2025NE001429,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,700.16
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-12-30,2025OB186590,2025NE000337,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,299.25
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-12-30,2025OB186593,2025NE001429,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,332.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-12-31,2025NS001369,2025NE000337,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,-2500.42
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-12-31,2025NS001418,2025NE001429,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,-2261.22
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000466/2025-64,2025-12-31,2025OB187200,2025NE001429,01933030000113  -  SAAE SERVICO AUTONOMO DE AGUA E ESGOTO,,332.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025NL014102,2025NE000313,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,Cancelamento da situação de Ordem Bancária 2025OB043874 Confirmada ManualBanco,-25379.47
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025NL014103,2025NE000312,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,Cancelamento da situação de Ordem Bancária 2025OB043874 Confirmada ManualBanco,-98070.54
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043874,2025NE000312,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,98070.54
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043874,2025NE000313,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,25379.47
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043875,2025NE000313,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,11607.82
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043875,2025NE000314,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,1001.88
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043876,2025NE000312,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,98070.54
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043876,2025NE000313,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,25379.47
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043877,2025NE000312,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,71432.59
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043877,2025NE000313,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,38837.15
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-04-30,2025OB043877,2025NE000314,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,1139.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33903944  SERVICO DE AGUA E ESGOTO,0036.000924/2025-65,2025-07-13,2025OB084162,2025NE000312,04395067000123  -  SERVICO AUTONOMO DE AGUA E ESGOTO CACOAL,,35071.38
